Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
17/10/17,"5 Elder Heath Grove, Elder Heath, Kiltipper Road",,Dublin,251101,No,Yes,New Dwelling house /Apartment,less than 38 sq metres
17/10/17,"51 CARNEW ST, DUBLIN 7, DUBLIN",Dublin 7,Dublin,310000,No,No,Second-Hand Dwelling house /Apartment,
17/10/17,"51 ROYSTON, KIMMAGE RD WEST, DUBLIN 12",Dublin 12,Dublin,411500,No,No,Second-Hand Dwelling house /Apartment,
17/10/17,"51 WATERMINT COURT, ROYAL CANAL PARK, RATOATH RD DUBLIN 15",Dublin 7,Dublin,120000,No,No,Second-Hand Dwelling house /Apartment,
17/10/17,"56 Ascaill Pairc an tSioda, Old Naas Road, Kingswood",Dublin 24,Dublin,220220,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
17/10/17,"58 OFFINGTON LAWN, SUTTON, DUBLIN 13",Dublin 13,Dublin,800000,No,No,Second-Hand Dwelling house /Apartment,
17/10/17,"58 THE MAPLES, BIRD AVE, CLONSKEAGH DUBLIN 14",Dublin 14,Dublin,630000,No,No,Second-Hand Dwelling house /Apartment,
17/10/17,"6 ASPEN PARK, KINSEALY, DUBLIN",,Dublin,311000,No,No,Second-Hand Dwelling house /Apartment,
17/10/17,"6 WINDMILL AVENUE, RATHCOOLE",,Dublin,140968,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
17/10/17,"61 CEDARBROOK WAY, CHERRY ORCHARD, DUBLIN 10",Dublin 10,Dublin,53712,Yes,No,Second-Hand Dwelling house /Apartment,
17/10/17,"64 CASTLE PARK, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,204000,No,No,Second-Hand Dwelling house /Apartment,
17/10/17,"67 THE OAKS, RIDGEWOOD, SWORDS",,Dublin,246500,No,No,Second-Hand Dwelling house /Apartment,
17/10/17,"7 Belvedere Avenue, Knocksedan Demense, Swords  Co Dublin",,Dublin,380600,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
17/10/17,"716 VIRGINIA HEIGHTS, TALLAGHT, DUBLIN",Dublin 24,Dublin,247000,No,No,Second-Hand Dwelling house /Apartment,
17/10/17,"73 RIDGE HALL, BALLYBRACK, DUBLIN",,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment,
17/10/17,"74 DALE ROAD, KILMACUD, CO DUBLIN",,Dublin,595000,No,No,Second-Hand Dwelling house /Apartment,
17/10/17,"77 BARTON RD EXTENTION, OFF GRANGE ROAD, RATHFARNHAM",Dublin 14,Dublin,532000,No,No,Second-Hand Dwelling house /Apartment,
17/10/17,"98 ST MARGARET'S ROAD, HAMPTON WOOD, FINGLAS",,Dublin,185000,No,No,Second-Hand Dwelling house /Apartment,
17/10/17,"APT 1 4 CHARLEMONT TERRACE, CROFTON ROAD, DUNLAOGHAIRE",,Dublin,337000,No,No,Second-Hand Dwelling house /Apartment,
17/10/17,"APT 1, 94 MIDDLE ABBEY ST, DUBLIN 1",Dublin 1,Dublin,1200000,No,No,Second-Hand Dwelling house /Apartment,
17/10/17,"APT 5 BROOKLAWN HOUSE, BROOKLAWN WOOD, BLACKROCK",,Dublin,385000,No,No,Second-Hand Dwelling house /Apartment,
17/10/17,"HUNTSTOWN HOUSE, HUNTSTOWN, SWORDS",,Dublin,93750,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"1 MOUNT EUSTACE RISE, TYRRELSTOWN, DUBLIN 15",Dublin 15,Dublin,230000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"1 Parkside Way, Parkside, Malahide Road",,Dublin,352423,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres
18/10/17,"1 TENTERFIELDS, SOUTH BROWN ST, DUBLIN 8",Dublin 8,Dublin,310000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"1 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,323300,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"1 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,312328,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"10  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,315244,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"10 BRAEMOR GROVE, CHURCHTOWN, DUBLIN 14",Dublin 14,Dublin,550000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"10 MEASC RD, COOLOCK, DUBLIN 5",Dublin 5,Dublin,425000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"10 Stratton Way, Adamstown Square, Adamstown",,Dublin,242291,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres
18/10/17,"10 THE GROVE, MELROSE PARK, KINSEALY",,Dublin,285000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"10 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,312072,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"10 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,321139,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"10 WARREN CRESCENT, WARREN PARK, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,385000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"109 HAMPTON WOOD AVE, HAMPTON WOOD, FINGLAS DUBLIN 11",Dublin 11,Dublin,149000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"109 TIMBER MILLS, ARTANE, DUBLIN 5",Dublin 5,Dublin,216000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"11  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,248724,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"11 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,312943,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"11 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,321139,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"11 THE OAKS, RIDGEWOOD, SWORDS",,Dublin,220000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"11 WASHINGTON ST, DUBLIN 8, DUBLIN CITY",Dublin 8,Dublin,620530,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"11 WATERMILL LAWN, RAHENY, DUBLIN 5",Dublin 5,Dublin,780000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"110 BELFRY HALL, CITYWEST RD, CITYWEST DUBLIN 24",Dublin 24,Dublin,205000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"114 AN CRANNOG, GRANITEFIELD MANOR, ROCHESTOWN AVE",,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"12  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,345641,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"12 GARTHY WOOD, KNOCKLYON, DUBLIN 16",,Dublin,256200,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"12 GRANGE VIEW LAWN, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,218000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"12 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,312065,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"12 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,321139,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"13 GARTHY WOOD, KNOCKLYON, DUBLIN 16",Dublin 16,Dublin,256200,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"13 THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,315244,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"13 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,332112,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"13 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,255708,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"137 BROOKWOOD AVE, ARTANE, DUBLIN 5",Dublin 5,Dublin,493000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"14  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,324055,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"14 Orchard Hall, Diswellstown, Castleknock",,Dublin,299559,No,Yes,New Dwelling house /Apartment,less than 38 sq metres
18/10/17,"14 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,319747,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"14 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,355461,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"15  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,324055,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"15 GARTHY WOOD, KNOCKLYON ROAD, DUBLIN 16",Dublin 16,Dublin,256200,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"15 ST CATHERINES COURT, BRIDGEFOOT ST, DUBLIN 8",Dublin 8,Dublin,285000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"15 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,324846,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"15 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,321667,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"157 MERRION ROAD, DUBLIN 4",,Dublin,1400000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"158 HAMPTON SQ, NAVAN RD, DUBLIN 7",Dublin 7,Dublin,225000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"16  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,336830,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"16 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,321745,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"16 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,321139,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"17  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,354451,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"17 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,301987,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"17 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,329949,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"171 KILWORTH RD, DRIMNAGH, DUBLIN",Dublin 12,Dublin,292000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"18  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,257535,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"18 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,320871,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"18 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,329949,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"19  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,257535,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"19 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,229000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"19 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,329949,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"2 Stratton Drive, Adamstown, Lucan",,Dublin,277533,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"2 The Ashes, Elmfield, Leopardstown",Dublin 18,Dublin,315244,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"2 The Green, The Paddocks, Hansfield",Dublin 15,Dublin,290749,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"2 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,312946,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"2 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,312328,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"20  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,354451,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"20 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,391270,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"20 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,329949,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"21  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,261940,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"21 ELMFIELD COURT, NINTH LOCK RD, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,175000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"21 ORCHARD HALL, DISWELLSTOWN, CASTLEKNOCK",,Dublin,286344,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"21 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,345505,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"21 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,264519,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"22  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,354451,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"22 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,263811,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"22 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,363892,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"23  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,324055,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"23 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,321762,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"23 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,329949,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"24  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,324055,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"24 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,320895,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"24 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,329949,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"25  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,257535,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"25 Royal Canal Avenue, Royal Canal Park, Ratoath Road",Dublin 15,Dublin,392070,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres
18/10/17,"25 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,340967,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"25 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,338038,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"26  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,354451,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"26 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,320883,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"26 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,338038,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"27  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,324055,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"27 Royal Canal Avenue, Royal Canal Park, Ashtown",Dublin 15,Dublin,392070,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"27 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,333639,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"27 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,338038,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"28  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,332865,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"28 Hamilton Hill, Barnageeragh Cove, Skerries",,Dublin,295154,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"28 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,328558,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"28 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,338038,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"29  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,332865,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"29 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,310750,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"29 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,272608,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"3 The Ashes, Elmfield, Leopardstown",Dublin 18,Dublin,345641,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"3 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,316028,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"3 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,312328,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"30  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,345641,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"30 Belltree Avenue, Clongriffin",Dublin 13,Dublin,281583,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"30 SPRINGBANK, SAGGART, DUBLIN",Dublin 24,Dublin,267000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"30 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,330568,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"30 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,370219,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"31  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,363262,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"31 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,237811,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"31 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,337303,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"32  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,266346,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"32 MORNINGTON RD, RANELAGH, DUBLIN 6",Dublin 6,Dublin,665000,No,No,Second-Hand Dwelling house /Apartment,
18/10/17,"32 Orchard Hall, Diswellstown Park, Castleknock",Dublin 15,Dublin,281938,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"32 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,329686,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"32 THE OAKS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,337430,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"33  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,266346,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"33 THE HAZELS, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,354323,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"34  THE ASHES, ELMFIELD, LEOPARDSTOWN",Dublin 18,Dublin,363262,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
18/10/17,"34 EXCHANGE HALL, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,167500,No,No,Second-Hand Dwelling house /Apartment,
